time,Latitude,Longitude
235733,4202.1142,7141.7853
235734,4202.1142,7141.7853
235735,4202.1142,7141.7853
235736,4202.1142,7141.7853
235737,4202.1142,7141.7853
235738,4202.1142,7141.7853
235739,4202.1142,7141.7853
235740,4202.1142,7141.7853
235741,4202.1142,7141.7853
235742,4202.1142,7141.7853
235743,4202.1142,7141.7853
235744,4202.1142,7141.7853
235745,4202.1142,7141.7853
235746,4202.1142,7141.7853
235747,4202.1142,7141.7853
235748,4202.1142,7141.7853
235749,4202.1142,7141.7853
235750,4202.1142,7141.7853
235751,4202.1142,7141.7853
235752,4202.1142,7141.7853
235753,4202.1142,7141.7853
235754,4202.1142,7141.7853
235755,4202.1142,7141.7853
235756,4202.1142,7141.7853
235757,4202.1142,7141.7853
235758,4202.1142,7141.7853
235759,4202.1142,7141.7853
235800,4202.1142,7141.7853
235801,4202.1142,7141.7853
235802,4202.1142,7141.7853
235803,4202.1142,7141.7853
235804,4202.1142,7141.7853
235805,4202.1142,7141.7853
235806,4202.1142,7141.7853
235807,4202.1142,7141.7853
235808,4202.1142,7141.7853
235809,4202.1142,7141.7853
235810,4202.1142,7141.7853
235811,4202.1142,7141.7853
235812,4202.1142,7141.7853
235813,4202.1142,7141.7853
235814,4202.1142,7141.7853
235815,4202.1142,7141.7853
235816,4202.1142,7141.7853
235817,4202.1142,7141.7853
235818,4202.1142,7141.7853
235819,4202.1142,7141.7853
235820,4202.1142,7141.7853
235821,4202.1142,7141.7853
235822,4202.1142,7141.7853
235823,4202.1142,7141.7853
235824,4202.1142,7141.7853
235825,4202.1142,7141.7853
235826,4202.1142,7141.7853
235827,4202.1142,7141.7853
235828,4202.1142,7141.7853
235829,4202.1142,7141.7853
235830,4202.1142,7141.7853
235831,4202.1142,7141.7853
235832,4202.1142,7141.7853
235833,4202.1142,7141.7853
235834,4202.1142,7141.7853
235835,4202.1142,7141.7853
235836,4202.1142,7141.7853
235837,4202.1142,7141.7853
235838,4202.1142,7141.7853
235839,4202.1142,7141.7853
235840,4202.1142,7141.7853
235841,4202.1142,7141.7853
235842,4202.1142,7141.7853
235843,4202.1142,7141.7853
235844,4202.1142,7141.7853
235845,4202.1142,7141.7853
235846,4202.1142,7141.7853
235847,4202.1142,7141.7853
235848,4202.1142,7141.7853
235849,4202.1142,7141.7853
235850,4202.1142,7141.7853
235851,4202.1142,7141.7853
235852,4202.1142,7141.7853
235853,4202.1142,7141.7853
235854,4202.1142,7141.7853
235855,4202.1142,7141.7853
235856,4202.1142,7141.7853
235857,4202.1142,7141.7853
235858,4202.1142,7141.7853
235859,4202.1142,7141.7853
235900,4202.1142,7141.7853
235901,4202.1142,7141.7853
235902,4202.1142,7141.7853
235903,4202.1142,7141.7853
235904,4202.1142,7141.7853
235905,4202.1142,7141.7853
235906,4202.1142,7141.7853
235907,4202.1142,7141.7853
235908,4202.1142,7141.7853
235909,4202.1142,7141.7853
235910,4202.1142,7141.7853
235911,4202.1142,7141.7853
235912,4202.1142,7141.7853
235913,4202.1142,7141.7853
235914,4202.1142,7141.7853
235915,4202.1142,7141.7853
235916,4202.1142,7141.7853
235917,4202.1142,7141.7853
235918,4202.1142,7141.7853
235919,4202.1142,7141.7853
235920,4202.1142,7141.7853
235921,4202.1142,7141.7853
235922,4202.1142,7141.7853
235923,4202.1142,7141.7853
235924,4202.1142,7141.7853
235925,4202.1142,7141.7853
235926,4202.1142,7141.7853
235927,4202.1142,7141.7853
235928,4202.1142,7141.7853
235929,4202.1142,7141.7853
235930,4202.1142,7141.7853
235931,4202.1142,7141.7853
235932,4202.1142,7141.7853
235933,4202.1142,7141.7853
235934,4202.1142,7141.7853
235935,4202.1142,7141.7853
235936,4202.1142,7141.7853
235937,4202.1142,7141.7853
235938,4202.1142,7141.7853
235939,4202.1142,7141.7853
235940,4202.1142,7141.7853
235941,4202.1142,7141.7853
235942,4202.1142,7141.7853
235943,4202.1142,7141.7853
235944,4202.1142,7141.7853
235945,4202.1142,7141.7853
235946,4202.1142,7141.7853
235947,4202.1142,7141.7853
235948,4202.1142,7141.7853
235949,4202.1142,7141.7853
235950,4202.1142,7141.7853
235951,4202.1142,7141.7853
235952,4202.1142,7141.7853
235953,4202.1142,7141.7853
235954,4202.1142,7141.7853
235955,4202.1142,7141.7853
235956,4202.1142,7141.7853
235957,4202.1142,7141.7853
235958,4202.1142,7141.7853
235959,4202.1142,7141.7853
0,4202.1142,7141.7853
1,4202.1142,7141.7853
2,4202.1142,7141.7853
3,4202.1142,7141.7853
4,4202.1142,7141.7853
5,4202.1142,7141.7853
6,4202.1142,7141.7853
7,4202.1142,7141.7853
8,4202.1142,7141.7853
9,4202.1142,7141.7853
10,4202.1142,7141.7853
11,4202.1142,7141.7853
12,4202.1142,7141.7853
13,4202.1142,7141.7853
14,4202.1142,7141.7853
15,4202.1142,7141.7853
16,4202.1142,7141.7853
17,4202.1142,7141.7853
18,4202.1142,7141.7853
19,4202.1142,7141.7853
20,4202.1142,7141.7853
21,4202.1142,7141.7853
22,4202.1142,7141.7853
23,4202.1142,7141.7853
24,4202.1142,7141.7853
25,4202.1142,7141.7853
26,4202.1142,7141.7853
27,4202.1142,7141.7853
28,4202.1142,7141.7853
29,4202.1142,7141.7853
30,4202.1142,7141.7853
31,4202.1142,7141.7853
32,4202.1142,7141.7853
33,4202.1142,7141.7853
34,4202.1142,7141.7853
