Time,Latitude,Longitude
233610,4202.1243,7141.7923
233611,4202.1243,7141.7923
233612,4202.1243,7141.7923
233613,4202.1243,7141.7923
233614,4202.1243,7141.7923
233615,4202.1243,7141.7923
233616,4202.1243,7141.7923
233617,4202.1243,7141.7923
233618,4202.1243,7141.7924
233619,4202.1243,7141.7924
233620,4202.1243,7141.7924
233621,4202.1243,7141.7924
233622,4202.1243,7141.7924
233623,4202.1243,7141.7924
233624,4202.1243,7141.7924
233625,4202.1243,7141.7924
233626,4202.1243,7141.7923
233627,4202.1243,7141.7923
233628,4202.1243,7141.7924
233629,4202.1243,7141.7924
233630,4202.1243,7141.7924
233631,4202.1243,7141.7924
233632,4202.1243,7141.7924
233633,4202.1243,7141.7923
233634,4202.1243,7141.7923
233635,4202.1243,7141.7923
233636,4202.1243,7141.7923
233637,4202.1243,7141.7923
233638,4202.1243,7141.7923
233639,4202.1243,7141.7923
233640,4202.1243,7141.7923
233641,4202.1243,7141.7923
233642,4202.1243,7141.7923
233643,4202.1243,7141.7923
233644,4202.1243,7141.7923
233645,4202.1243,7141.7923
233646,4202.1243,7141.7923
233647,4202.1243,7141.7923
233648,4202.1243,7141.7923
233649,4202.1243,7141.7923
233650,4202.1243,7141.7923
233651,4202.1243,7141.7923
233652,4202.1243,7141.7923
233653,4202.1243,7141.7923
233654,4202.1243,7141.7923
233655,4202.1243,7141.7923
233656,4202.1243,7141.7923
233657,4202.1243,7141.7923
233658,4202.1243,7141.7923
233659,4202.1243,7141.7923
233700,4202.1243,7141.7923
233701,4202.1243,7141.7923
233702,4202.1243,7141.7923
233703,4202.1243,7141.7923
233704,4202.1243,7141.7923
233705,4202.1243,7141.7923
233706,4202.1243,7141.7923
233707,4202.1243,7141.7923
233708,4202.1243,7141.7923
233709,4202.1243,7141.7923
233710,4202.1242,7141.7923
233711,4202.1242,7141.7923
233712,4202.1242,7141.7923
233713,4202.1242,7141.7923
233714,4202.1242,7141.7923
233715,4202.1242,7141.7923
233716,4202.1242,7141.7923
233717,4202.1242,7141.7923
233718,4202.1242,7141.7923
233719,4202.1242,7141.7923
233720,4202.1242,7141.7923
233721,4202.1242,7141.7923
233722,4202.1242,7141.7923
233723,4202.1242,7141.7923
233724,4202.1242,7141.7923
233725,4202.1242,7141.7923
233726,4202.1242,7141.7923
233727,4202.1242,7141.7923
233728,4202.1242,7141.7923
233729,4202.1242,7141.7923
233730,4202.1242,7141.7923
233731,4202.1242,7141.7923
233732,4202.1242,7141.7923
233733,4202.1242,7141.7923
233734,4202.1242,7141.7923
233735,4202.1242,7141.7923
233736,4202.1242,7141.7923
233737,4202.1242,7141.7923
233738,4202.1242,7141.7923
233739,4202.1242,7141.7923
233740,4202.1242,7141.7923
233741,4202.1242,7141.7923
233742,4202.1242,7141.7923
233743,4202.1242,7141.7923
233744,4202.1242,7141.7923
233745,4202.1242,7141.7923
233746,4202.1242,7141.7923
233747,4202.1242,7141.7923
233748,4202.1242,7141.7923
233749,4202.1242,7141.7923
233750,4202.1242,7141.7923
233751,4202.1242,7141.7923
233752,4202.1242,7141.7923
233753,4202.1242,7141.7923
233754,4202.1242,7141.7923
233755,4202.1242,7141.7923
233756,4202.1242,7141.7923
233757,4202.1242,7141.7923
233758,4202.1242,7141.7923
233759,4202.1242,7141.7923
233800,4202.1242,7141.7923
233801,4202.1242,7141.7923
233802,4202.1242,7141.7923
233803,4202.1242,7141.7923
233804,4202.1242,7141.7923
233805,4202.1242,7141.7923
233806,4202.1242,7141.7923
233807,4202.1242,7141.7923
233808,4202.1242,7141.7923
233809,4202.1242,7141.7923
233810,4202.1242,7141.7923
233811,4202.1242,7141.7923
233812,4202.1242,7141.7923
233813,4202.1242,7141.7923
233814,4202.1242,7141.7923
233815,4202.1242,7141.7923
233816,4202.1242,7141.7923
233817,4202.1242,7141.7923
233818,4202.1242,7141.7923
233819,4202.1242,7141.7923
233820,4202.1242,7141.7923
233821,4202.1242,7141.7923
233822,4202.1242,7141.7923
233823,4202.1242,7141.7923
233824,4202.1242,7141.7923
233825,4202.1242,7141.7923
233826,4202.1242,7141.7923
233827,4202.1242,7141.7923
233828,4202.1242,7141.7923
233829,4202.1242,7141.7923
233830,4202.1242,7141.7923
233831,4202.1242,7141.7923
233832,4202.1242,7141.7923
233833,4202.1242,7141.7923
233834,4202.1242,7141.7923
233835,4202.1242,7141.7923
233836,4202.1241,7141.7923
233837,4202.1241,7141.7923
233838,4202.1241,7141.7923
233839,4202.1241,7141.7923
233840,4202.1241,7141.7923
233841,4202.1241,7141.7923
233842,4202.1241,7141.7923
233843,4202.1241,7141.7923
233844,4202.1241,7141.7923
233845,4202.1241,7141.7923
233846,4202.1241,7141.7923
233847,4202.1241,7141.7923
233848,4202.1241,7141.7923
233849,4202.1241,7141.7923
233850,4202.1241,7141.7923
233851,4202.1241,7141.7923
233852,4202.1241,7141.7923
233853,4202.1241,7141.7923
233854,4202.1241,7141.7923
233855,4202.1241,7141.7923
233856,4202.1241,7141.7923
233857,4202.1241,7141.7923
233858,4202.1241,7141.7923
233859,4202.1241,7141.7923
233900,4202.1241,7141.7923
233901,4202.1241,7141.7923
233902,4202.1241,7141.7922
233903,4202.1241,7141.7922
233904,4202.1241,7141.7922
233905,4202.1241,7141.7922
233906,4202.1241,7141.7922
233907,4202.1241,7141.7922
233908,4202.1241,7141.7922
233909,4202.1241,7141.7922
233910,4202.1241,7141.7922
233911,4202.1241,7141.7922
233912,4202.1241,7141.7922
233913,4202.1241,7141.7922
233914,4202.1241,7141.7922
233915,4202.1241,7141.7922
233916,4202.1241,7141.7922
233917,4202.1241,7141.7922
233918,4202.1241,7141.7922
233919,4202.1241,7141.7922
233920,4202.1241,7141.7922
233921,4202.1241,7141.7922
233922,4202.1241,7141.7922
233923,4202.1241,7141.7922
233924,4202.1241,7141.7922
233925,4202.1241,7141.7922
233926,4202.1241,7141.7922
233927,4202.1241,7141.7922
233928,4202.1241,7141.7922
233929,4202.1241,7141.7922
233930,4202.1241,7141.7922
233931,4202.1241,7141.7922
233932,4202.1241,7141.7922
233933,4202.1241,7141.7922
233934,4202.1241,7141.7922
233935,4202.1241,7141.7922
233936,4202.1241,7141.7922
233937,4202.1241,7141.7922
233938,4202.1241,7141.7922
233939,4202.1241,7141.7922
233940,4202.1241,7141.7922
233941,4202.1241,7141.7922
233942,4202.1241,7141.7922
233943,4202.1241,7141.7922
233944,4202.1241,7141.7922
233945,4202.1241,7141.7922
233946,4202.1241,7141.7922
233947,4202.1241,7141.7922
233948,4202.1241,7141.7922
233949,4202.1241,7141.7922
233950,4202.1241,7141.7922
233951,4202.1241,7141.7922
233952,4202.1241,7141.7922
233953,4202.1241,7141.7922
233954,4202.1241,7141.7922
233955,4202.1241,7141.7922
233956,4202.1241,7141.7922
233957,4202.1241,7141.7922
233958,4202.1241,7141.7922
233959,4202.1241,7141.7922
234000,4202.1241,7141.7922
234001,4202.1241,7141.7922
234002,4202.1241,7141.7922
234003,4202.1241,7141.7922
234004,4202.1241,7141.7922
234005,4202.1241,7141.7922
234006,4202.1241,7141.7922
234007,4202.1241,7141.7922
234008,4202.1241,7141.7922
234009,4202.1241,7141.7922
234010,4202.1241,7141.7922
234011,4202.1241,7141.7922
234012,4202.1241,7141.7922
234013,4202.1241,7141.7922
234014,4202.1241,7141.7922
234015,4202.1241,7141.7922
234016,4202.1241,7141.7922
234017,4202.1241,7141.7922
234018,4202.1241,7141.7922
234019,4202.1241,7141.7922
234020,4202.1241,7141.7922
234021,4202.1241,7141.7922
234022,4202.1241,7141.7922
234023,4202.1241,7141.7922
234024,4202.1241,7141.7922
234025,4202.1241,7141.7922
234026,4202.1241,7141.7922
234027,4202.1241,7141.7922
234028,4202.1241,7141.7922
234029,4202.1241,7141.7922
234030,4202.1241,7141.7922
234031,4202.1241,7141.7922
234032,4202.1241,7141.7922
234033,4202.1241,7141.7922
234034,4202.1241,7141.7922
234035,4202.1241,7141.7922
234036,4202.1241,7141.7922
234037,4202.1241,7141.7922
234038,4202.1241,7141.7922
234039,4202.1241,7141.7922
234040,4202.1241,7141.7922
234041,4202.1241,7141.7922
234042,4202.1241,7141.7922
234043,4202.1241,7141.7922
234044,4202.124,7141.7922
234045,4202.124,7141.7922
234046,4202.124,7141.7922
234047,4202.124,7141.7922
234048,4202.124,7141.7922
234049,4202.124,7141.7922
234050,4202.124,7141.7922
234051,4202.124,7141.7922
234052,4202.124,7141.7922
234053,4202.124,7141.7922
234054,4202.124,7141.7922
234055,4202.124,7141.7922
234056,4202.124,7141.7922
234057,4202.124,7141.7922
234058,4202.124,7141.7922
234059,4202.124,7141.7922
234100,4202.124,7141.7922
234101,4202.124,7141.7922
234102,4202.124,7141.7922
234103,4202.124,7141.7922
234104,4202.124,7141.7922
234105,4202.124,7141.7922
234106,4202.124,7141.7922
234107,4202.124,7141.7922
234108,4202.124,7141.7922
234109,4202.124,7141.7922
234110,4202.124,7141.7921
234111,4202.124,7141.7921
234112,4202.124,7141.7921
234113,4202.124,7141.7921
234114,4202.124,7141.7921
234115,4202.124,7141.7921
234116,4202.124,7141.7921
234117,4202.124,7141.7921
234118,4202.124,7141.7921
234119,4202.124,7141.7921
234120,4202.124,7141.7921
234121,4202.124,7141.7921
234122,4202.124,7141.7921
234123,4202.124,7141.7921
234124,4202.124,7141.7921
234125,4202.124,7141.7921
234126,4202.124,7141.7921
234127,4202.124,7141.7921
234128,4202.124,7141.7921
234129,4202.124,7141.7921
234130,4202.124,7141.7921
234131,4202.124,7141.7921
234132,4202.124,7141.7921
234133,4202.124,7141.7921
234134,4202.124,7141.7921
234135,4202.124,7141.7921
234136,4202.124,7141.7921
234137,4202.124,7141.7921
234138,4202.124,7141.7921
234139,4202.124,7141.7921
234140,4202.124,7141.7921
234141,4202.124,7141.7921
234142,4202.124,7141.7921
234143,4202.124,7141.7921
234144,4202.124,7141.7921
234145,4202.124,7141.7921
234146,4202.124,7141.7921
234147,4202.124,7141.7921
234148,4202.124,7141.7921
234149,4202.124,7141.7921
234150,4202.124,7141.7921
234151,4202.124,7141.7921
234152,4202.124,7141.7921
234153,4202.124,7141.7921
234154,4202.124,7141.7921
234155,4202.124,7141.7921
234156,4202.124,7141.7921
234157,4202.124,7141.7921
234158,4202.124,7141.7921
234159,4202.124,7141.7921
234200,4202.124,7141.7921
234201,4202.124,7141.7921
234202,4202.124,7141.7921
234203,4202.124,7141.7921
234204,4202.124,7141.7921
234205,4202.124,7141.7921
234206,4202.124,7141.7921
234207,4202.124,7141.7921
234208,4202.124,7141.7921
234209,4202.124,7141.7921
234210,4202.124,7141.7921
234211,4202.124,7141.7921
234212,4202.124,7141.7921
234213,4202.124,7141.7921
234214,4202.124,7141.7921
234215,4202.124,7141.7921
234216,4202.124,7141.7921
234217,4202.124,7141.7921
234218,4202.124,7141.7921
234219,4202.1239,7141.7921
234220,4202.1239,7141.7921
234221,4202.1239,7141.7921
234222,4202.1239,7141.7921
234223,4202.1239,7141.7921
234224,4202.1239,7141.7921
234225,4202.1239,7141.7921
234226,4202.1239,7141.7921
234227,4202.1239,7141.7921
234228,4202.1239,7141.7921
234229,4202.1239,7141.7921
234230,4202.1239,7141.7921
234231,4202.1239,7141.7921
234232,4202.1239,7141.7921
234233,4202.1239,7141.7921
234234,4202.1239,7141.7921
234235,4202.1239,7141.7921
234236,4202.1239,7141.7921
234237,4202.1239,7141.7921
234238,4202.1239,7141.7921
234239,4202.1239,7141.7921
234240,4202.1239,7141.7921
234241,4202.1239,7141.7921
234242,4202.1239,7141.7921
234243,4202.1239,7141.7921
234244,4202.1239,7141.7921
234245,4202.1239,7141.7921
234246,4202.1239,7141.7921
234247,4202.1239,7141.7921
234248,4202.1239,7141.7921
234249,4202.1239,7141.7921
234250,4202.1239,7141.7921
234251,4202.1239,7141.7921
234252,4202.1239,7141.7921
234253,4202.1239,7141.7921
234254,4202.1239,7141.7921
234255,4202.1239,7141.7921
234256,4202.1239,7141.7921
234257,4202.1239,7141.7921
234258,4202.1239,7141.7921
234259,4202.1239,7141.7921
234300,4202.1239,7141.7921
234301,4202.1239,7141.7921
234302,4202.1239,7141.7921
234303,4202.1239,7141.7921
234304,4202.1239,7141.7921
234305,4202.1239,7141.7921
234306,4202.1239,7141.7921
234307,4202.1239,7141.7921
234308,4202.1239,7141.7921
234309,4202.1239,7141.7921
234310,4202.1239,7141.7921
234311,4202.1239,7141.7921
234312,4202.1239,7141.7921
234313,4202.1239,7141.7921
234314,4202.1239,7141.7921
234315,4202.1239,7141.7921
234316,4202.1239,7141.7921
234317,4202.1239,7141.7921
234318,4202.1239,7141.7921
234319,4202.1239,7141.7921
234320,4202.1239,7141.7921
234321,4202.1239,7141.7921
234322,4202.1239,7141.7921
234323,4202.1239,7141.7921
234324,4202.1239,7141.7921
234325,4202.1239,7141.7921
234326,4202.1239,7141.7921
234327,4202.1239,7141.7921
234328,4202.1239,7141.792
234329,4202.1239,7141.792
234330,4202.1239,7141.792
234331,4202.1239,7141.792
234332,4202.1239,7141.792
234333,4202.1239,7141.792
234334,4202.1239,7141.792
234335,4202.1239,7141.792
234336,4202.1239,7141.792
234337,4202.1239,7141.792
234338,4202.1239,7141.792
234339,4202.1239,7141.792
234340,4202.1239,7141.792
234341,4202.1239,7141.792
234342,4202.1239,7141.792
234343,4202.1239,7141.792
234344,4202.1239,7141.792
234345,4202.1239,7141.792
234346,4202.1239,7141.792
234347,4202.1239,7141.792
234348,4202.1239,7141.792
234349,4202.1238,7141.792
234350,4202.1238,7141.792
234351,4202.1238,7141.792
234352,4202.1238,7141.792
234353,4202.1238,7141.792
234354,4202.1238,7141.792
234355,4202.1238,7141.792
234356,4202.1238,7141.792
234357,4202.1238,7141.792
234358,4202.1238,7141.792
234359,4202.1238,7141.792
234400,4202.1238,7141.792
234401,4202.1238,7141.792
234402,4202.1238,7141.792
234403,4202.1238,7141.792
234404,4202.1238,7141.792
234405,4202.1238,7141.792
234406,4202.1238,7141.792
234407,4202.1238,7141.792
234408,4202.1238,7141.792
234409,4202.1238,7141.792
234410,4202.1238,7141.792
234411,4202.1238,7141.792
234412,4202.1238,7141.792
234413,4202.1238,7141.792
234414,4202.1238,7141.792
234415,4202.1238,7141.792
234416,4202.1238,7141.792
234417,4202.1238,7141.792
234418,4202.1238,7141.792
234419,4202.1238,7141.792
234420,4202.1238,7141.792
234421,4202.1238,7141.792
234422,4202.1238,7141.792
234423,4202.1238,7141.792
234424,4202.1238,7141.792
234425,4202.1238,7141.792
234426,4202.1238,7141.792
234427,4202.1238,7141.792
234428,4202.1238,7141.792
234429,4202.1238,7141.792
234430,4202.1238,7141.792
234431,4202.1238,7141.792
234432,4202.1238,7141.792
234433,4202.1238,7141.792
234434,4202.1238,7141.792
234435,4202.1238,7141.792
234436,4202.1238,7141.792
234437,4202.1238,7141.792
234438,4202.1238,7141.792
234439,4202.1238,7141.792
234440,4202.1238,7141.792
234441,4202.1238,7141.792
234442,4202.1238,7141.792
234443,4202.1238,7141.792
234444,4202.1238,7141.792
234445,4202.1238,7141.792
234446,4202.1238,7141.792
234447,4202.1238,7141.792
234448,4202.1238,7141.792
234449,4202.1238,7141.792
234450,4202.1238,7141.792
234451,4202.1238,7141.792
234452,4202.1238,7141.792
234453,4202.1238,7141.792
234454,4202.1238,7141.792
234455,4202.1238,7141.792
234456,4202.1238,7141.792
234457,4202.1238,7141.792
234458,4202.1238,7141.792
234459,4202.1238,7141.792
234500,4202.1238,7141.792
234501,4202.1238,7141.792
234502,4202.1238,7141.792
234503,4202.1238,7141.792
234504,4202.1238,7141.792
234505,4202.1238,7141.792
234506,4202.1238,7141.792
234507,4202.1238,7141.792
234508,4202.1238,7141.792
234509,4202.1238,7141.792
234510,4202.1238,7141.792
234511,4202.1237,7141.792
234512,4202.1237,7141.792
234513,4202.1237,7141.792
234514,4202.1237,7141.792
234515,4202.1237,7141.792
234516,4202.1237,7141.792
234517,4202.1237,7141.792
234518,4202.1237,7141.792
234519,4202.1237,7141.792
234520,4202.1237,7141.792
234521,4202.1237,7141.792
234522,4202.1237,7141.792
234523,4202.1237,7141.792
234524,4202.1237,7141.792
234525,4202.1237,7141.792
234526,4202.1237,7141.792
234527,4202.1237,7141.792
234528,4202.1237,7141.792
234529,4202.1237,7141.792
234530,4202.1237,7141.792
234531,4202.1237,7141.792
234532,4202.1237,7141.792
234533,4202.1237,7141.792
234534,4202.1237,7141.792
234535,4202.1237,7141.792
234536,4202.1237,7141.792
234537,4202.1237,7141.792
234538,4202.1237,7141.792
234539,4202.1237,7141.792
234540,4202.1237,7141.792
234541,4202.1237,7141.792
234542,4202.1237,7141.792
234543,4202.1237,7141.792
234544,4202.1237,7141.792
234545,4202.1237,7141.792
234546,4202.1237,7141.792
234547,4202.1237,7141.792
234548,4202.1237,7141.792
234549,4202.1237,7141.792
234550,4202.1237,7141.792
234551,4202.1237,7141.792
234552,4202.1237,7141.792
234553,4202.1237,7141.792
234554,4202.1237,7141.792
234555,4202.1237,7141.792
234556,4202.1237,7141.792
234557,4202.1237,7141.792
234558,4202.1237,7141.792
234559,4202.1237,7141.792
234600,4202.1237,7141.792
234601,4202.1237,7141.792
234602,4202.1237,7141.792
234603,4202.1237,7141.792
234604,4202.1237,7141.792
234605,4202.1237,7141.792
234606,4202.1237,7141.792
234607,4202.1237,7141.792
234608,4202.1237,7141.792
234609,4202.1237,7141.792
234610,4202.1237,7141.792
234611,4202.1237,7141.792
234612,4202.1237,7141.7919
234613,4202.1237,7141.7919
234614,4202.1237,7141.7919
234615,4202.1237,7141.792
234616,4202.1237,7141.792
234617,4202.1237,7141.792
234618,4202.1237,7141.792
234619,4202.1237,7141.792
234620,4202.1237,7141.792
234621,4202.1237,7141.792
234622,4202.1237,7141.792
234623,4202.1237,7141.792
234624,4202.1237,7141.792
234625,4202.1237,7141.7919
234626,4202.1237,7141.7919
234627,4202.1237,7141.7919
234628,4202.1237,7141.7919
234629,4202.1237,7141.7919
234630,4202.1237,7141.7919
234631,4202.1237,7141.7919
234632,4202.1237,7141.7919
234633,4202.1237,7141.7919
234634,4202.1237,7141.7919
234635,4202.1237,7141.7919
234636,4202.1237,7141.7919
234637,4202.1237,7141.7919
234638,4202.1237,7141.7919
234639,4202.1237,7141.7919
234640,4202.1237,7141.7919
234641,4202.1237,7141.7919
234642,4202.1237,7141.7919
234643,4202.1237,7141.7919
234644,4202.1237,7141.7919
234645,4202.1237,7141.7919
234646,4202.1237,7141.7919
234647,4202.1237,7141.7919
234648,4202.1237,7141.7919
234649,4202.1236,7141.7919
234650,4202.1236,7141.7919
234651,4202.1236,7141.7919
234652,4202.1236,7141.7919
234653,4202.1236,7141.7919
234654,4202.1236,7141.7919
234655,4202.1236,7141.7919
234656,4202.1236,7141.7919
234657,4202.1236,7141.7919
234658,4202.1236,7141.7919
234659,4202.1236,7141.7919
234700,4202.1236,7141.7919
234701,4202.1236,7141.7919
234702,4202.1236,7141.7919
234703,4202.1236,7141.7919
234704,4202.1236,7141.7919
234705,4202.1236,7141.7919
234706,4202.1236,7141.7919
234707,4202.1236,7141.7919
234708,4202.1236,7141.7919
234709,4202.1236,7141.7919
234710,4202.1236,7141.7919
234711,4202.1236,7141.7919
234712,4202.1236,7141.7919
234713,4202.1236,7141.7919
234714,4202.1236,7141.7919
234715,4202.1236,7141.7919
234716,4202.1236,7141.7919
234717,4202.1236,7141.7919
234718,4202.1236,7141.7919
234719,4202.1236,7141.7919
234720,4202.1236,7141.7919
234721,4202.1236,7141.7919
234722,4202.1236,7141.7919
234723,4202.1236,7141.7919
234724,4202.1236,7141.7919
234725,4202.1236,7141.7919
