1342
1347
1340
1340
1333
1336
1342
1346
1347
1349
1344
1342
1344
1347
1338
1350
1340
1337
1324
1325
1331
1340
1347
1345
1341
1331
1332
1330
1331
1329
1332
1341
1337
1336
1332
1331
1336
1344
1347
1345
1343
1343
1340
1338
1337
1336
1336
1334
1339
1337
1339
1336
1336
1334
1345
1351
1352
1350
1352
1324
1351
1346
1347
1343
1346
1347
1349
1346
1343
1345
1345
1343
1347
1344
1345
1345
1347
1347
1344
1345
1344
1348
1348
1349
1346
1345
1348
1348
1347
1345
1347
1344
1344
1346
1346
1347
1345
1346
1347
1348
1343
1343
1348
1347
1346
1346
1345
1345
1343
1346
1349
1346
1345
1344
1345
1348
1347
1346
1342
1346
1346
1346
1349
1348
1348
1344
1343
1344
1341
1346
1347
1345
1345
1345
1351
1347
1347
1346
1346
1346
1345
1343
1345
1347
1344
1346
1345
1345
1345
1347
1347
1343
1346
1344
1345
1343
1345
1345
1344
1345
1345
1344
1344
1345
1344
1344
1344
1344
1346
1343
1343
1347
1346
1346
1345
1343
1343
1345
1344
1343
1345
1347
1348
1344
1345
1343
1344
1346
1345
1343
1345
1347
1345
1344
1344
1344
1345
1343
1344
1348
1344
1346
1343
1347
1344
1347
1345
1345
1345
1346
1345
1347
1348
1346
1342
1346
1345
1345
1344
1345
1347
1343
1345
1349
1347
1346
1344
1345
1346
1346
1346
1345
1344
1342
1344
1344
1345
1344
1345
1346
1347
1347
1348
1346
1346
1343
1348
1347
1345
1346
1347
1346
1344
1345
1348
1347
1345
1347
1347
1346
1344
1345
1348
1347
1343
1346
1346
1346
1350
1343
1348
1346
1346
1348
1346
1348
1349
1345
1346
1347
1346
1347
1347
1344
1345
1347
1347
1346
1346
1345
1347
1345
1346
1344
1347
1348
1345
1343
1348
1346
1345
1346
1347
1349
1350
1349
1347
1347
1350
